date,win_rate,pnl_sum,pnl_mean,volume_tokens,fees_sum,trade_value_sum,trades,avg_fee_rate
2024-01-12,0.0,-1790.004944,-895.002472,1539.07263,12.017177,50228.06269,2,0.00023925224976659358
2024-01-15,100.0,1092.482122,64.26365423529411,1540.6125400000003,25.889024,103581.33165,17,0.0002499390921858263
2024-01-16,33.33333333333333,-3198.1815779999997,-355.35350866666664,1071.3144399999999,29.061906999999998,163397.72802,9,0.00017785992101703395
2024-01-17,55.55555555555556,772.6556889999999,9.090066929411766,4094.51991,171.23362600000002,900935.0145199999,85,0.00019006212794518798
2024-01-18,25.0,-316.282045,-6.589209270833334,139.03169,148.87842,649513.64688,48,0.00022921523006506718
2024-01-19,45.83333333333333,-271.39869,-2.949985760869566,172367.32128000003,216.56616100000005,868486.330946,92,0.0002493604715276348
2024-01-20,47.05882352941176,391.20096600000005,10.8666935,130092.89070999999,77.065271,308261.149228,36,0.00024999994710004795
2024-01-21,40.909090909090914,208.727551,6.139045617647059,11945.23581,26.487681000000002,112927.69387999999,34,0.00023455434260569
2024-01-22,73.68421052631578,1166.913408,22.880655058823532,145032.23286,40.990587000000005,224951.29887,51,0.00018221982805126448
2024-01-23,34.04255319148936,-3002.8411100000003,-34.91675709302326,135199.84680000003,238.538533,1079774.936248,86,0.00022091504904612184
2024-01-24,38.46153846153847,-174.757435,-6.472497592592593,70.7925,74.957132,299828.57753999997,27,0.00024999995869306356
2024-01-25,14.285714285714285,-3003.429385,-273.039035,96023.83,17.085767000000004,78339.35017599999,11,0.00021809942208627603
2024-01-28,80.0,-1993.222618,-24.0147303373494,230303.48711999998,102.672631,430248.3773679999,83,0.00023863571927473435
2024-01-29,33.33333333333333,-36.269769,-1.5769464782608693,8413.740440000001,50.28273299999999,202288.63971000002,23,0.00024856923785777126
2024-01-30,52.22222222222223,-935.5097990000003,-1.0546897395715895,42832.006530000006,1599.60935,6506438.9490290005,887,0.0002458502050862585
2024-01-31,,0.0,0.0,44986.0,0.502044,2008.184771,6,0.00024999890809350233
2024-02-01,42.857142857142854,51.711563999999996,1.846841571428571,99.8392,65.93749299999999,371749.83526,28,0.00017737060449235606
2024-02-02,70.0,398.834586,9.275222930232559,51632.58322,73.662724,403191.108234,43,0.00018269927708139925
2024-02-03,32.35294117647059,276.81040499999995,4.94304294642857,10335.723039999999,112.16864499999998,505845.02977,56,0.00022174507684893403
2024-02-04,46.42857142857143,22.382425999999935,0.33406605970149217,40333.36376,129.020524,570622.2778899999,67,0.00022610495418629899
2024-02-05,34.26573426573427,-338.450977,-0.5594231024793389,17070.347749999997,570.101187,4493572.86245,605,0.0001268703556058881
2024-02-06,34.5679012345679,308.24057,0.6177165731462926,55439208.60179,455.424442,3757415.298146,499,0.00012120684190132442
2024-02-07,,0.0,0.0,12601.5,-0.05999500000000001,2999.9700000000003,10,-1.999853331866652e-05
2024-02-08,100.0,770.7560239999999,77.07560240000001,5609953.1,3.002887,26051.1241,10,0.00011526899908322957
2024-02-11,100.0,983.4431759999999,28.924799294117648,26558.56903,24.955292,212311.821349,34,0.00011754075605134711
2024-02-12,40.0,913.8817869999997,57.11761168749999,1017.5593900000001,27.111911,227247.68179,16,0.00011930555588705264
2024-02-13,100.0,750.740554,20.290285243243243,79649.08529000002,12.135305999999998,104701.195299,37,0.00011590417822207902
2024-02-14,98.78048780487805,3755.3313890000004,41.267377901098904,116165.80000000002,10.537784,228358.38544,91,4.614581583985121e-05
2024-02-15,96.3855421686747,2058.794457,23.395391556818183,54768.58529,30.062041,217401.47645699998,88,0.00013827891829403465
2024-02-16,97.82608695652173,5516.133390999999,32.070542970930234,12440895.088299999,53.495448,656355.173318,172,8.150381100764446e-05
2024-02-17,97.95918367346938,1896.6922430000002,24.316567217948716,143221.165,35.921776,307808.79688,78,0.00011670158996139475
2024-02-18,89.55223880597015,152.18482999999998,1.5529064285714271,183567.30000000002,3.822114,146471.38271,98,2.6094612676439585e-05
2024-02-19,96.47058823529412,4653.5344669999995,43.901268556603775,302056.10125999997,8.957061,266952.102224,106,3.3553064109171594e-05
2024-02-20,100.0,2927.8629199999996,91.49571625,37395.600000000006,5.219241,123844.79956000001,32,4.2143400599323475e-05
2024-02-21,93.47826086956522,4665.312349999999,60.58847207792208,273203.34,19.117117,281514.503596,77,6.790810688544443e-05
2024-02-22,92.54658385093167,2506.1442199999997,14.320824114285715,101467.40083999999,4.737623999999999,300667.37782,175,1.5757027032165306e-05
2024-02-25,0.0,-30.7705,-6.1541,7900.0,-0.08960000000000001,4480.1295,5,-1.9999421891710945e-05
2024-02-26,100.0,4416.847299999999,110.42118250000001,80629.0,-0.11772399999999994,193187.15793,40,-6.093779796825647e-07
2024-02-27,66.66666666666666,1218.283893,17.656288304347825,107150.28,-3.073141,227813.05938999998,69,-1.3489749043486564e-05
2024-02-28,100.0,6697.596122999999,76.98386348275862,12716885.29,-5.908151999999999,405374.81833399995,87,-1.4574541221581513e-05
2024-02-29,100.0,8514.226523000001,66.00175599224805,6614085.09,2.5036839999999994,345658.471222,129,7.243230553988078e-06
2024-03-01,92.63157894736842,5136.7410629999995,51.367410629999995,23168779.0,1.8284649999999982,326136.01213,100,5.606449248147303e-06
2024-03-02,100.0,114.550367,19.091727833333334,590982.0,-0.12651600000000002,6325.948155,6,-1.9999531595908253e-05
2024-03-03,93.54838709677419,8361.100415,88.01158331578948,48775159.740380004,-2.4603959999999994,390940.3545320001,95,-6.293532943012169e-06
2024-03-04,100.0,34033.091237,94.53636454722222,39004258.52,2.031374000000003,1843867.976014,360,1.1016916755565906e-06
2024-03-05,100.0,17943.899482,107.44849989221558,45842152.0,-9.139103,804714.5678519999,167,-1.1356949861607117e-05
2024-03-06,100.0,2428.622033,127.8222122631579,7988356.0,-1.2922040000000001,98247.81053100001,19,-1.3152496661411835e-05
2024-03-07,100.0,103.028932,7.359209428571428,765.5999999999997,-0.10881700000000001,5441.346419999999,14,-1.999817537807123e-05
2024-03-08,100.0,5304.005241,80.36371577272728,9981335.2,-2.3546420000000006,240938.59008599998,66,-9.77278898809668e-06
2024-03-09,91.93548387096774,12083.821486999997,89.50978879259259,11463562.7,-2.328407,743982.7548069999,135,-3.129651843346857e-06
2024-03-10,0.0,-786.5406,-71.5036909090909,18924.08,5.2530730000000005,71373.1662,11,7.36001116341116e-05
2024-03-11,100.0,3588.179495,85.43284511904761,139370.99999999997,8.47289,176519.42601,42,4.7999759525164116e-05
2024-03-12,100.0,3039.1659999999997,379.89575,11404.0,4.945953,103040.842,8,4.7999928028538435e-05
2024-03-13,100.0,65.480454,8.18505675,3.0251999999999994,4.223476,12067.08456,8,0.00034999970199927065
2024-03-14,100.0,7398.820137999999,142.28500265384616,583359.0412000001,41.50983,421825.97265000007,52,9.840510706163127e-05
2024-03-15,100.0,2238.0788909999997,77.17513417241379,12818659.6535,18.568765999999997,139935.33832799998,29,0.00013269533072822484
2024-03-16,100.0,228.57984,17.583064615384615,442.7569,21.542720999999997,61550.64596,13,0.00034999991736886065
2024-03-17,100.0,715.613255,42.094897352941175,504.50559999999996,23.573954,70394.43427,17,0.00033488377660059575
2024-03-18,100.0,1244.6384,54.11471304347826,19731.0233,23.868335000000002,92744.78917,23,0.00025735499766191337
2024-03-19,96.875,5762.903096,69.43256742168674,372656.3205000001,54.274466,391753.8163100001,83,0.00013854227767637591
2024-03-20,100.0,3664.5375510000003,111.04659245454545,161796.5542,27.237313999999998,154231.34754000002,33,0.00017660037621687757
2024-03-23,100.0,1297.0184769999998,68.26413036842105,10235.8,8.888836999999999,92592.22297,19,9.599982282399671e-05
2024-03-25,100.0,2460.1937080000002,64.74193968421054,20390.557599999996,26.954887000000003,129660.09062,38,0.00020788884899824547
2024-03-26,97.75280898876404,2115.7944329999996,21.37166093939394,13078.201640000001,30.67105600000001,153131.33702000004,99,0.00020029248484909495
2024-03-27,50.0,93.24602000000002,3.586385384615385,13714.84272,22.230124,72754.89187,26,0.00030554816904574967
2024-03-28,100.0,1110.948412,55.547420599999995,398587.66860000003,28.978772000000003,92236.71959599997,20,0.00031417825923263566
2024-03-29,,0.0,0.0,8.5215,10.500487,30001.402270000002,8,0.00034999987352257847
2024-03-30,100.0,1100.5751400000001,24.45722533333333,517830.0,9.939453999999998,101103.90474,45,9.830929898860401e-05
2024-03-31,100.0,913.6270840000001,41.52850381818182,20.8913,26.568280999999995,75909.4056,22,0.00034999985561736497
2024-04-01,97.95918367346938,2773.532459,35.55810844871795,9563454.0036,112.193226,420732.978895,78,0.00026666135441690545
2024-04-02,100.0,617.35082,19.91454258064516,5924.5798,39.091951,122405.53159000001,31,0.0003193642516985208
2024-04-03,100.0,126.7884,18.11262857142857,2316.3020000000006,9.011254,37887.7162,7,0.0002378410446391593
2024-04-04,100.0,965.552216,26.096005837837836,6748.4823,35.333408999999996,100952.645706,37,0.00034999983163294153
2024-04-05,100.0,9740.93209,105.87969663043478,201788.73729999998,94.34236100000001,477826.7415099999,92,0.00019744052143642033
2024-04-06,100.0,236.33513399999998,14.770945874999999,20.480800000000002,23.878276999999997,68223.66743999999,16,0.0003499999032007477
2024-04-07,,0.0,0.0,14.7128,17.495845000000003,49988.16109999999,23,0.000349999772246073
2024-04-08,100.0,1218.4267,40.614223333333335,11492.048999999999,61.790547999999994,211940.64508,30,0.0002915464750835135
2024-04-09,,0.0,0.0,16.2979,19.972341,57063.83727,3,0.0003499999641717049
2024-04-10,100.0,5207.443413999999,110.79666838297872,105.9189,127.30795699999999,363737.08462,47,0.00034999993782047263
2024-04-11,100.0,389.743164,38.9743164,18.151500000000002,22.539934,64399.82808,10,0.000349999909502864
2024-04-12,77.94117647058823,4960.4749249999995,26.959102853260866,29667858.337,191.313384,791685.723869,184,0.00024165319423096807
2024-04-13,48.75,-35458.224649,-331.385277093458,98984.62710000001,217.36521099999996,706182.28319,107,0.0003078032629452378
2024-04-14,100.0,1733.9060600000003,36.12304291666667,131436.305,29.164828999999997,171104.112618,48,0.00017045077732942744
2024-04-15,100.0,3631.1009900000004,62.60518948275862,259361.90980000002,40.98306399999999,288633.65352000005,58,0.0001419899013860495
2024-04-16,100.0,1299.327011,81.2079381875,150923.0,10.319256,103074.65047,16,0.00010011439236462345
2024-04-17,100.0,2441.4683999999997,174.39059999999998,19114.0,10.620963,97562.9796,14,0.00010886263461350866
2024-04-18,100.0,1509.8989760000002,55.922184296296294,95.2041,102.136201,291817.74084999994,27,0.0003499999715661565
2024-04-19,100.0,436.546486,54.56831075,14.7368,15.904059,45440.17883,8,0.0003499999209840258
2024-04-20,,0.0,0.0,363824.8279,121.289047,60733.234879999996,22,0.0019970786545397993
2024-04-21,,0.0,0.0,4.756200000000001,5.249369000000001,14998.201079999999,3,0.0003499999081223147
2024-04-22,,0.0,0.0,15.823599999999999,17.847424999999998,50992.65348000001,10,0.0003499999270875361
2024-04-23,100.0,1119.536196,17.4927530625,187968.4806,69.209408,227057.52161,64,0.00030481002130762226
2024-04-24,85.71428571428571,279.185907,13.294566999999999,54.159600000000005,60.637862,173251.06529,21,0.00034999993736546447
2024-04-25,,0.0,0.0,388629.10010000004,144.768004,76265.25172,71,0.0018982170875341863
2024-04-26,,0.0,0.0,41052.0,1.745898,4988.28521,3,0.0003499996344435165
2024-04-27,100.0,4281.488139,109.78174715384615,42194.3826,55.741564,159261.66594,39,0.0003499998802034382
2024-04-28,,0.0,0.0,127533.6741,20.372967,58208.56609,67,0.0003499994651732195
2024-04-29,100.0,526.933836,21.955576499999996,27.683000000000003,31.317595,89478.86885999999,24,0.000349999898288835
2024-04-30,,0.0,0.0,60.8117,63.71157499999999,182033.11254999996,33,0.0003499999209347146
2024-05-01,,0.0,0.0,10.4002,10.503883,30011.09716,5,0.00034999996647906625
2024-05-03,89.47368421052632,5306.0170450000005,139.6320275,42538.0756,110.456968,315672.03166,38,0.00034991053030307607
2024-05-04,,0.0,0.0,579917.6797,9.103272,26009.358201,7,0.0003499998704177945
2024-05-05,100.0,0.916,0.15266666666666667,15.6288,8.412778,24068.344540000002,6,0.0003495370438136498
2024-05-06,100.0,968.59038,107.62115333333333,66.07939999999999,72.105746,206016.42648,9,0.00034999998413718725
2024-05-07,100.0,883.537693,40.16080422727273,619875.8761,47.43034300000001,135549.83014800004,22,0.00034991075199587637
2024-05-08,50.0,1.56576,0.08698666666666667,248.3464,31.536109999999997,90142.9547,18,0.0003498455326315146
2024-05-09,100.0,1147.595856,45.903834239999995,34663.9464,71.384286,203955.14088,25,0.00034999993475035766
2024-05-10,100.0,2101.741695,131.3588559375,42.478300000000004,43.36197,123891.35797000001,16,0.0003499999573053352
2024-05-11,100.0,251.604742,11.436579181818182,657.8485999999999,30.256406,86446.89860199997,22,0.0003499999015499673
2024-05-12,,0.0,0.0,33908.2138,11.193548000000002,31981.57746,10,0.00034999987145724744
2024-05-13,100.0,2136.853859,76.31620925,31390.7581,67.59159899999999,193118.89158999996,28,0.0003499999323913891
2024-05-14,100.0,1150.5233050000002,50.02275239130436,50.105100000000014,51.048685,145853.40901,23,0.00034999994409798125
2024-05-15,100.0,948.970582,19.36674657142857,26532.0705,95.11534499999999,271758.1995,49,0.0003499999086504104
2024-05-16,100.0,214.58980000000003,15.327842857142857,42.27859999999999,44.024862,125785.33736999998,14,0.0003499999516676576
2024-05-18,100.0,3522.394661,140.89578644000002,40.4257,44.206092,126303.14744999999,25,0.000349999923933012
2024-05-19,0.0,-74.818442,-5.755264769230769,644.6576,17.543167,50123.349083,13,0.00034999989667390357
2024-05-20,56.00000000000001,7289.397572000001,70.77085021359223,11758.02936,328.62246500000003,938921.4669299999,103,0.00034999994842433406
2024-05-21,,0.0,0.0,5322.326099999999,63.009301,180026.61212000003,27,0.0003499999264442081
2024-05-22,,0.0,0.0,12.0525,15.748349000000001,44995.286609999996,6,0.00034999997080805356
2024-05-23,93.0379746835443,1235.296607,3.7776654648318044,2935214.2072,131.214244,452662.495767,327,0.0002898721348179466
2024-05-24,,0.0,0.0,6.662000000000001,8.752501,25007.149400000002,2,0.00034999994841475215
2024-05-25,100.0,14.126038999999997,0.9417359333333333,9029.3,1.6693450000000003,5483.858524,15,0.0003044106613425828
2024-05-26,100.0,876.4585850000001,18.25955385416667,871239.142,23.275143999999997,69707.143003,48,0.00033389898075435827
2024-05-27,95.94594594594594,1031.581185,4.73202378440367,545466.6806000001,41.150554,134885.37829800003,218,0.00030507794483911196
2024-05-28,80.0,84.807008,6.523616,752.8,2.7962229999999995,8781.3305,13,0.0003184281698542151
2024-05-29,97.10144927536231,201.681118,1.3096176493506493,226107.89132000005,34.339657,76228.185931,154,0.00045048503490668755
2024-05-30,100.0,18.623306,2.069256222222222,301.73598000000004,1.2361900000000001,3531.9824000000003,9,0.0003499989127918644
2024-05-31,100.0,18.990074,2.110008222222222,86817.9,0.945422,2701.221299,9,0.0003499979806726676
2024-06-01,100.0,105.44249400000001,3.6359480689655173,504347.89999999997,5.4769760000000005,15648.544124000002,29,0.00034999907701317864
2024-06-02,100.0,263.886914,2.0943405873015872,32554.800000000003,7.757822999999999,34342.296746,126,0.0002258970347084776
2024-06-03,100.0,477.896166,14.9342551875,13327.6,4.253384,13275.421583,32,0.00032039539937825563
2024-06-04,100.0,52.211438,0.9668784814814815,2503.2081799999996,7.822008,25355.005290000005,54,0.0003084995609559188
2024-06-05,94.11764705882352,56.055506,1.0576510566037736,2432.2039200000004,6.715005000000001,24239.16691,53,0.0002770311795340494
2024-06-06,98.0392156862745,274.173187,1.0504719808429117,71728.28529999999,105.40018699999999,333263.46326,261,0.0003162668537647963
2024-06-07,98.9247311827957,9031.606254999999,20.526377852272727,274642.9181,327.16571799999997,967237.0660300001,440,0.00033824770523202064
2024-06-08,,0.0,0.0,8.9389,11.54932,32998.062359999996,2,0.0003499999446634175
2024-06-09,100.0,0.04285,0.0022552631578947368,651.0677000000001,7.5857079999999995,22610.026390000003,19,0.00033550195250347067
2024-06-10,100.0,31.223954999999997,0.42194533783783783,5919.1419,14.882445000000002,48321.272809999995,74,0.000307989507199407
2024-06-11,100.0,4320.631811,31.537458474452556,14262.010159999998,129.90075299999998,372867.72293299995,137,0.00034838293853432214
2024-06-12,29.629629629629626,-20931.146553,-95.14157524090909,36465.906339999994,81.527364,242842.77984,220,0.00033572076573046695
2024-06-13,94.11764705882352,5677.372175,74.70226546052632,9089.513299999999,15.565212999999998,81621.41079000001,76,0.00019070012205555994
2024-06-14,100.0,10258.592608999998,330.9223422258064,11996.079300000001,38.954076,139868.63210000002,31,0.00027850473272770355
2024-06-15,100.0,3369.958346,43.20459417948718,19129.9948,251.42254899999998,718350.2344699999,78,0.00034999995397161663
2024-06-16,80.0,1268.7590360000002,70.48661311111113,6166.9704,53.450925,152716.96104999998,18,0.0003499999255649149
2024-06-17,100.0,9613.319699,274.6662771142857,25129.7355,93.169206,266197.77499,35,0.0003499999427249157
2024-06-18,100.0,127.77326,2.6619429166666664,4152.79,67.453861,264153.71988999995,48,0.00025535836113945104
2024-06-19,100.0,4759.883684,78.03088006557378,20409.8935,132.67328800000004,399418.39463999995,61,0.0003321661940972445
2024-06-20,100.0,58252.01422999999,910.18772234375,50075.5071,27.305340000000005,248710.015394,64,0.00010978785859002739
2024-06-21,100.0,756.876565,19.40709141025641,7202.2506,77.300637,220859.01666999998,39,0.00034999991472161614
2024-06-22,,0.0,0.0,415.4961,7.733344,76092.49119999999,14,0.00010163084265008267
2024-06-23,,0.0,0.0,800.8677,23.748649999999998,122492.11211,14,0.00019387901466400796
2024-06-24,100.0,4869.353105,113.24076988372093,26615.135000000002,109.919839,367628.1367399999,43,0.00029899735089574856
2024-06-25,100.0,4197.732182,77.73578114814815,5362.999900000001,124.13501999999998,354671.56632,54,0.0003499999204559861
2024-06-26,,0.0,0.0,500.9724,9.596327999999998,28494.748499999994,57,0.00033677531844157176
2024-06-27,,0.0,0.0,3057.1536,45.495571999999996,129987.3713,18,0.00034999993880174726
2024-06-28,100.0,1649.643372,103.10271075,57.2777,67.668213,193337.77207000004,16,0.00034999996263275436
2024-06-29,100.0,4500.682773,66.18651136764707,1289273.4611,403.1580990000001,117069.99677099999,68,0.003443735458442145
2024-06-30,,0.0,0.0,1161413.8,312.32015800000005,20715.834894319996,20,0.015076397335336653
2024-07-01,100.0,7487.092424000001,115.1860372923077,297791.9996,130.987085,375469.27505399997,65,0.00034886232696713053
2024-07-02,,0.0,0.0,12.0,0.0012000000000000001,44.199999999999996,3,2.714932126696833e-05
2024-07-03,100.0,1118.387284,50.83578563636363,272.4143,81.887546,234622.62406000003,22,0.0003490181150606299
2024-07-04,,0.0,0.0,286.157,93.765681,375542.37483,20,0.00024968069460189603
2024-07-05,100.0,68.442082,1.3161938846153847,988801.819,439.31154399999997,274284.81767332,52,0.0016016619065049049
2024-07-06,100.0,101.85903800000003,7.275645571428571,255.0,0.22320800000000002,993.9940000000001,14,0.00022455668746491426
2024-07-08,100.0,231.50597400000004,33.072282,446.0,0.263568,1738.0855,7,0.00015164271262834886
2024-07-09,100.0,589.8720689999999,53.624733545454546,403.0,0.32318199999999997,1991.9501,11,0.00016224402408473985
2024-07-10,100.0,11805.341276,203.5403668275862,6688.572600000001,248.991852,711405.37018,58,0.0003499999612555638
2024-07-11,100.0,3289.126736,121.81950874074074,6437.407499999999,64.213233,183466.42252000002,27,0.0003499999188843397
2024-07-12,100.0,234.778463,21.343496636363636,92.96889999999999,18.37556,52501.61135,11,0.0003499999243356557
2024-07-13,100.0,2678.8393739999997,206.06456723076923,43.922599999999996,48.541495000000005,138690.00175999998,13,0.00034999995950681437
2024-07-14,,0.0,0.0,26.2683,29.400389000000004,84001.12074000001,7,0.00034999996120289856
2024-07-15,,0.0,0.0,62.7249,74.19782699999999,211993.83398,29,0.00034999992974795666
2024-07-16,,0.0,0.0,28.870200000000004,35.000190999999994,100000.56643,14,0.0003499999274954106
2024-07-17,93.54838709677419,1859.269477,5.297064037037037,148888.46380000003,206.60191299999997,626005.51014,351,0.00033003209980339543
2024-07-18,100.0,3803.884311,63.398071849999994,2916.6704,227.396664,649704.8281399999,60,0.0003499999602142406
2024-07-19,100.0,2155.891114,93.73439626086956,800.5319999999999,52.594288,150269.43056,23,0.0003499999155117581
2024-07-20,47.524752475247524,1771.2323000000001,4.11914488372093,69414.5745,105.20875699999999,324803.04757,430,0.0003239155475514001
2024-07-21,3.428571428571429,-2489.5128210000003,-8.467730683673471,25352.4453,42.050099,160528.51699000003,294,0.00026194784446067907
2024-07-22,66.76646706586826,80130.195672,213.1122225319149,59777.7927,118.16154600000002,522343.63600000006,376,0.00022621419666343939
2024-07-23,96.96969696969697,11333.959610000002,78.16523868965517,24614.2188,40.260407,143724.35117,145,0.00028012237781737623
2024-07-24,100.0,1542.299739,13.528945078947368,503973.48120474996,163.750817,267755.4442572661,114,0.0006115685806286133
2024-07-25,,0.0,0.0,1725.0396799999999,164.50936299999998,470027.75379602425,57,0.0003499992536002275
2024-07-26,100.0,9167.136769,47.49811797409327,269456.615597,469.328572,1299335.019170869,193,0.00036120674427715167
2024-07-27,,0.0,0.0,1816.00273,1.5549629999999999,4442.76073098799,6,0.0003499992671570688
2024-07-28,100.0,587.2990299999999,36.706189375,4913.6029,15.139122,43254.6605,16,0.00034999978788412874
2024-07-29,100.0,330.804454,8.482165487179486,5057.07922,114.51968399999998,327199.14641000004,39,0.00034999994729967906
2024-07-30,,0.0,0.0,23.243800000000004,26.604063000000004,76011.6213,9,0.0003499999413905411
2024-07-31,100.0,765.690884,16.645454,261963.94507000002,39.254705,50107.01177599999,46,0.0007834174022487213
2024-08-01,75.0,721.2005069999999,11.82295913114754,75465.42747349996,116.45030100000001,313696.04931871075,61,0.00037122017077648357
2024-08-02,100.0,228.247701,4.306560396226415,68304.1433408,113.48595999999999,304793.19777089864,53,0.00037233757455867845
2024-08-03,100.0,464.1897,22.10427142857143,71867.84793999999,56.675656999999994,142025.87079492246,21,0.0003990516423718079
2024-08-04,4.761904761904762,-108495.490463,-927.3118842991453,222807.6883107,397.41943799999996,1072814.2127094462,117,0.00037044572423802736
2024-08-05,86.8421052631579,-13013.665169,-86.75776779333333,390183.45075,227.20628699999997,460200.696468,150,0.0004937113062709125
2024-08-06,61.76470588235294,425.15018799999996,8.021701660377358,204581.27,4.698397,3360.9535729699996,53,0.001397935704255543
2024-08-07,100.0,30.957114999999998,1.8210067647058823,3661.6827101199997,5.6238850000000005,15637.370663070129,17,0.0003596439018537562
2024-08-08,41.66666666666667,6508.862079,209.96329287096773,17252.064430000006,112.057249,317146.49657,31,0.00035332961332356044
2024-08-09,97.05882352941177,11573.209197,99.76904480172414,88716.28637000002,75.35671721000001,186758.3006996506,116,0.0004034986232349082
2024-08-10,,0.0,0.0,145567.97957000002,49.07318790000001,10639.27659695112,85,0.004612455316187834
2024-08-11,100.0,1706.44712,27.086462222222224,146965.4631,74.378441,90897.669259,63,0.0008182656563840948
2024-08-12,100.0,212.08102,12.475354117647058,12990.266604,5.175243999999999,14787.0463533208,17,0.00034998497173424826
2024-08-13,,0.0,0.0,210915.88290362002,39.242264,15553.856846046137,30,0.002522992489157155
2024-08-14,100.0,2168.9015130000003,98.58643240909092,52609.204824,39.135825999999994,66189.24787311854,22,0.000591271652988434
2024-08-15,100.0,825.230544,23.578015542857145,68634.52885999999,81.18794199999999,166382.806193,35,0.0004879587251691377
2024-08-17,,0.0,0.0,177872.0,17.07537,30037.24464,29,0.0005684732472851744
2024-08-18,100.0,307.201888,21.942992,23.700200000000002,21.981557000000002,62804.46573,14,0.00034999990437781887
2024-08-19,100.0,339.699583,42.462447874999995,1.71498,35.110258,100315.03384999999,8,0.00034999996164582865
2024-08-20,100.0,192.602844,16.050237,8076.92,17.470174,49914.79691999999,12,0.0003499999013919659
2024-08-21,100.0,656.200925,4.588817657342657,44587.16,36.04648400000001,102990.143648,143,0.00034999935647434167
2024-08-23,100.0,1005.30527,59.135604117647055,29.40538,34.478224,98509.22803,17,0.00034999994101567823
2024-08-24,,0.0,0.0,55163.47627,26.303603,21950.275498000003,17,0.0011983267819302154
2024-08-26,100.0,231.236918,4.446863807692308,83872.2525,71.231264,125360.02032,52,0.000568213564565255
