date,sentiment_value,sentiment_class,roll_7d_mean,roll_30d_mean,roll_7d_std
2018-04-21,32,Fear,24.857142857142858,23.366666666666667,4.180453381655114
2018-04-22,31,Fear,26.714285714285715,23.166666666666668,3.450327796711938
2018-04-23,28,Fear,27.428571428571427,22.9,3.0472470011004056
2018-04-24,29,Fear,27.857142857142858,22.666666666666668,3.0237157840740023
2018-04-25,64,Greed,33.57142857142857,23.866666666666667,13.64865247142425
2018-04-26,47,Neutral,36.714285714285715,24.366666666666667,13.877010793806765
2018-04-27,55,Greed,40.857142857142854,25.2,14.461772268392899
2018-04-28,54,Neutral,44.0,25.966666666666665,14.605934866804454
2018-04-29,61,Greed,48.285714285714285,27.2,14.556948921555042
2018-04-30,59,Greed,52.714285714285715,28.366666666666667,11.814035236591652
2018-05-01,56,Greed,56.57142857142857,29.633333333333333,5.5032457955024014
2018-05-02,52,Neutral,54.857142857142854,30.966666666666665,4.598136268408946
2018-05-03,55,Greed,56.0,32.266666666666666,3.0550504633039877
2018-05-04,56,Greed,56.142857142857146,33.6,3.0237157840739126
2018-05-05,63,Greed,57.42857142857143,35.333333333333336,3.7796447300923477
2018-05-06,67,Greed,58.285714285714285,36.833333333333336,5.154748157905402
2018-05-07,56,Greed,57.857142857142854,37.96666666666667,5.209880722517331
2018-05-08,62,Greed,58.714285714285715,39.46666666666667,5.345224838248541
2018-05-09,53,Neutral,58.857142857142854,40.6,5.145501965424855
2018-05-10,63,Greed,60.0,42.03333333333333,5.033222956847222
2018-05-11,41,Fear,57.857142857142854,42.833333333333336,8.802056036869514
2018-05-12,44,Fear,55.142857142857146,43.6,9.822229404579751
2018-05-13,40,Fear,51.285714285714285,44.333333333333336,9.690446940402829
2018-05-14,40,Fear,49.0,45.0,10.263202878893802
2018-05-15,40,Fear,45.857142857142854,45.733333333333334,8.896227129680193
2018-05-16,32,Fear,42.857142857142854,46.03333333333333,9.599107101332809
2018-05-17,31,Fear,38.285714285714285,46.2,4.85504156227622
2018-05-18,37,Fear,37.714285714285715,46.63333333333333,4.7157284949513585
2018-05-19,31,Fear,35.857142857142854,46.833333333333336,4.3752550946039905
2018-05-20,32,Fear,34.714285714285715,47.03333333333333,4.15187851918819
2018-05-21,41,Fear,34.857142857142854,47.333333333333336,4.375255094603996
2018-05-22,30,Fear,33.42857142857143,47.3,4.0355562548074335
2018-05-23,26,Fear,32.57142857142857,47.233333333333334,4.928053803045927
2018-05-24,27,Fear,32.0,47.166666666666664,5.354126134736445
2018-05-25,25,Fear,30.285714285714285,45.86666666666667,5.4072262055601525
2018-05-26,23,Extreme Fear,29.142857142857142,45.06666666666667,6.039552175136143
2018-05-27,19,Extreme Fear,27.285714285714285,43.86666666666667,6.945365018348319
2018-05-28,22,Extreme Fear,24.571428571428573,42.8,3.5989416433699413
2018-05-29,16,Extreme Fear,22.571428571428573,41.3,3.9520940802375972
2018-05-30,38,Fear,24.285714285714285,40.6,7.064330251677316
2018-05-31,25,Fear,24.0,39.56666666666667,6.9761498454855495
2018-06-01,24,Extreme Fear,23.857142857142858,38.63333333333333,6.96248450455668
2018-06-02,27,Fear,24.428571428571427,37.7,7.044078904942007
2018-06-03,40,Fear,27.428571428571427,37.166666666666664,8.63823174145316
2018-06-04,41,Fear,30.142857142857142,36.43333333333333,9.58172864411871
2018-06-05,26,Fear,31.571428571428573,35.06666666666667,7.678045386189251
2018-06-06,42,Fear,32.142857142857146,34.6,8.355209381549027
2018-06-07,38,Fear,34.0,33.8,7.937253933193834
2018-06-08,40,Fear,36.285714285714285,33.36666666666667,6.799859942535295
2018-06-09,39,Fear,38.0,32.56666666666667,5.446711546122803
2018-06-10,24,Extreme Fear,35.714285714285715,32.0,7.454624643228489
2018-06-11,15,Extreme Fear,32.0,31.033333333333335,10.311805532172066
2018-06-12,19,Extreme Fear,31.0,30.333333333333332,11.28420725320722
2018-06-13,19,Extreme Fear,27.714285714285715,29.633333333333333,10.889050857234064
2018-06-14,17,Extreme Fear,24.714285714285715,28.866666666666667,10.467637200984283
2018-06-15,26,Fear,22.714285714285715,28.666666666666668,8.138678961483668
2018-06-16,22,Extreme Fear,20.285714285714285,28.366666666666667,3.903600291794361
2018-06-17,23,Extreme Fear,20.142857142857142,27.9,3.7606990231682906
2018-06-18,27,Fear,21.857142857142858,27.766666666666666,3.760699023168279
2018-06-19,32,Fear,23.714285714285715,27.766666666666666,5.0896720822429735
2018-06-20,34,Fear,25.857142857142858,27.533333333333335,5.871642911161407
2018-06-21,37,Fear,28.714285714285715,27.766666666666666,5.7071383872681745
2018-06-22,28,Fear,29.0,27.833333333333332,5.597618541249013
2018-06-23,17,Extreme Fear,28.285714285714285,27.5,6.824326235712211
2018-06-24,15,Extreme Fear,27.142857142857142,27.166666666666668,8.35520938154905
2018-06-25,16,Extreme Fear,25.571428571428573,26.933333333333334,9.360504666899597
2018-06-26,21,Extreme Fear,24.0,27.0,9.018499505645877
2018-06-27,18,Extreme Fear,21.714285714285715,26.866666666666667,8.035634920243094
2018-06-28,20,Extreme Fear,19.285714285714285,27.0,4.386125310350468
2018-06-29,16,Extreme Fear,17.571428571428573,26.266666666666666,2.2253945610571546
2018-06-30,22,Extreme Fear,18.285714285714285,26.166666666666668,2.751622897751499
2018-07-01,27,Fear,20.0,26.266666666666666,3.872983346207638
2018-07-02,27,Fear,21.571428571428573,26.266666666666666,4.1975049278171515
2018-07-03,31,Fear,23.0,25.966666666666665,5.477225575051807
2018-07-04,33,Fear,25.142857142857142,25.7,6.094494002200564
2018-07-05,37,Fear,27.571428571428573,26.066666666666666,7.020378500174737
2018-07-06,34,Fear,30.142857142857142,25.8,5.113008619478206
2018-07-07,34,Fear,31.857142857142858,25.666666666666668,3.7606990231682143
2018-07-08,38,Fear,33.42857142857143,25.6,3.6903993847615975
2018-07-09,39,Fear,35.142857142857146,25.6,2.911389784311191
2018-07-10,37,Fear,36.0,26.033333333333335,2.3094010767587303
2018-07-11,29,Fear,35.42857142857143,26.5,3.4086724129855455
2018-07-12,33,Fear,34.857142857142854,26.966666666666665,3.4364987719370603
2018-07-13,29,Fear,34.142857142857146,27.3,4.0999419275795805
2018-07-14,29,Fear,33.42857142857143,27.7,4.540820148282555
2018-07-15,32,Fear,32.57142857142857,27.9,4.076646614442912
2018-07-16,36,Fear,32.142857142857146,28.366666666666667,3.3876526498730257
2018-07-17,39,Fear,32.42857142857143,28.9,3.909694909544162
2018-07-18,42,Fear,34.285714285714285,29.4,4.956957592256538
2018-07-19,44,Fear,35.857142857142854,29.8,6.094494002200531
2018-07-20,47,Neutral,38.42857142857143,30.233333333333334,6.502746672423529
2018-07-21,43,Fear,40.42857142857143,30.433333333333334,5.126959555693335
2018-07-22,46,Neutral,42.42857142857143,31.033333333333335,3.866830866792831
2018-07-23,44,Fear,43.57142857142857,31.933333333333334,2.6367367999824616
2018-07-24,49,Neutral,45.0,33.06666666666667,2.449489742783327
2018-07-25,54,Neutral,46.714285714285715,34.333333333333336,3.817254061682194
2018-07-26,53,Neutral,48.0,35.4,4.242640687119352
2018-07-27,47,Neutral,48.0,36.36666666666667,4.242640687119352
2018-07-28,54,Neutral,49.57142857142857,37.5,4.117326918327163
2018-07-29,54,Neutral,50.714285714285715,38.766666666666666,4.070801956792915
2018-07-30,53,Neutral,52.0,39.8,2.828427124746262
2018-07-31,48,Neutral,51.857142857142854,40.5,3.023715784073885
2018-08-01,39,Fear,49.714285714285715,40.9,5.529143565818222
2018-08-02,39,Fear,47.714285714285715,41.166666666666664,6.5755680544038
2018-08-03,36,Fear,46.142857142857146,41.266666666666666,7.946247991527684
2018-08-04,31,Fear,42.857142857142854,41.06666666666667,8.858678822273173
2018-08-05,23,Extreme Fear,38.42857142857143,40.7,10.030904626156534
2018-08-06,25,Fear,34.42857142857143,40.4,8.75323069609437
2018-08-07,25,Fear,31.142857142857142,39.96666666666667,6.938505396903454
2018-08-08,23,Extreme Fear,28.857142857142858,39.43333333333333,6.5428987314129445
2018-08-09,19,Extreme Fear,26.0,38.833333333333336,5.686240703077454
2018-08-10,21,Extreme Fear,23.857142857142858,38.56666666666667,3.804758924845568
2018-08-11,18,Extreme Fear,22.0,38.06666666666667,2.7688746209729818
2018-08-12,18,Extreme Fear,21.285714285714285,37.7,3.0937725468156527
2018-08-13,21,Extreme Fear,20.714285714285715,37.43333333333333,2.627691364061534
2018-08-14,16,Extreme Fear,19.428571428571427,36.9,2.3704530408867677
2018-08-15,18,Extreme Fear,18.714285714285715,36.3,1.7994708216853565
2018-08-16,21,Extreme Fear,19.0,35.7,2.0000000000004303
2018-08-17,19,Extreme Fear,18.714285714285715,34.93333333333333,1.799470821685356
2018-08-18,24,Extreme Fear,19.571428571428573,34.266666666666666,2.636736799982633
2018-08-19,27,Fear,20.857142857142858,33.6,3.7161167647862556
2018-08-20,26,Fear,21.571428571428573,33.03333333333333,4.197504927817149
2018-08-21,19,Extreme Fear,22.0,32.13333333333333,3.6514837167013288
2018-08-22,21,Extreme Fear,22.428571428571427,31.366666666666667,3.258688021128936
2018-08-23,18,Extreme Fear,22.0,30.333333333333332,3.6514837167013288
2018-08-24,19,Extreme Fear,22.0,29.166666666666668,3.6514837167013288
2018-08-25,22,Extreme Fear,21.714285714285715,28.133333333333333,3.545621041711903
2018-08-26,19,Extreme Fear,20.571428571428573,27.2,2.760262237369717
2018-08-27,18,Extreme Fear,19.428571428571427,26.0,1.5118578920374683
2018-08-28,19,Extreme Fear,19.428571428571427,24.833333333333332,1.5118578920374683
2018-08-29,19,Extreme Fear,19.142857142857142,23.7,1.3451854182697305
2018-08-30,22,Extreme Fear,19.714285714285715,22.833333333333332,1.6035674514750704
2018-08-31,17,Extreme Fear,19.428571428571427,22.1,1.9023794624231276
2018-09-01,21,Extreme Fear,19.285714285714285,21.5,1.7043362064931902
2018-09-02,18,Extreme Fear,19.142857142857142,20.9,1.7728105208563154
2018-09-03,19,Extreme Fear,19.285714285714285,20.5,1.7043362064931902
2018-09-04,26,Fear,20.285714285714285,20.6,3.03942350423512
2018-09-05,17,Extreme Fear,20.0,20.333333333333332,3.2659863237111595
2018-09-06,14,Extreme Fear,18.857142857142858,19.966666666666665,3.8047589248455904
2018-09-07,17,Extreme Fear,18.857142857142858,19.766666666666666,3.8047589248455904
2018-09-08,18,Extreme Fear,18.428571428571427,19.733333333333334,3.6903993847616716
2018-09-09,13,Extreme Fear,17.714285714285715,19.466666666666665,4.231401884099835
2018-09-10,15,Extreme Fear,17.142857142857142,19.366666666666667,4.298393941484682
2018-09-11,18,Extreme Fear,16.0,19.366666666666667,2.0000000000004445
2018-09-12,14,Extreme Fear,15.571428571428571,19.133333333333333,2.070196678027496
2018-09-13,20,Extreme Fear,16.428571428571427,19.266666666666666,2.507132682112387
2018-09-14,23,Extreme Fear,17.285714285714285,19.433333333333334,3.545621041711918
2018-09-15,24,Extreme Fear,18.142857142857142,19.533333333333335,4.375255094604069
2018-09-16,28,Fear,20.285714285714285,19.833333333333332,5.056820005836694
2018-09-17,25,Fear,21.714285714285715,19.866666666666667,4.715728494951426
2018-09-18,21,Extreme Fear,22.142857142857142,19.666666666666668,4.450789122113673
2018-09-19,24,Extreme Fear,23.571428571428573,19.6,2.636736799982606
2018-09-20,24,Extreme Fear,24.142857142857142,19.766666666666666,2.115700942050181
2018-09-21,31,Fear,25.285714285714285,20.1,3.25137333621196
2018-09-22,35,Fear,26.857142857142858,20.666666666666668,4.8107023544237935
2018-09-23,38,Fear,28.285714285714285,21.3,6.421689437998128
2018-09-24,43,Fear,30.857142857142858,22.0,8.234653836654292
2018-09-25,37,Fear,33.142857142857146,22.6,7.197883286739597
2018-09-26,37,Fear,35.0,23.233333333333334,6.027713773341824
2018-09-27,42,Fear,37.57142857142857,24.0,4.076646614442926
2018-09-28,42,Fear,39.142857142857146,24.766666666666666,3.1320159337917084
2018-09-29,37,Fear,39.42857142857143,25.266666666666666,2.760262237369659
2018-09-30,34,Fear,38.857142857142854,25.833333333333332,3.4364987719370936
2018-10-01,35,Fear,37.714285714285715,26.3,3.1471831698779873
2018-10-02,33,Fear,37.142857142857146,26.8,3.62530786870005
2018-10-03,36,Fear,37.0,27.366666666666667,3.6514837167012937
2018-10-04,29,Fear,35.142857142857146,27.466666666666665,3.9761191895521932
2018-10-05,37,Fear,34.42857142857143,28.133333333333333,2.819996622760803
2018-10-06,34,Fear,34.0,28.8,2.581988897471879
2018-10-07,29,Fear,33.285714285714285,29.2,3.199702367111138
2018-10-08,26,Fear,32.0,29.466666666666665,4.082482904638799
2018-10-09,31,Fear,31.714285714285715,30.066666666666666,4.070801956793028
2018-10-10,28,Fear,30.571428571428573,30.5,3.779644730092454
2018-10-11,19,Extreme Fear,29.142857142857142,30.533333333333335,5.814595756329513
2018-10-12,13,Extreme Fear,25.714285714285715,30.5,7.296444013222921
2018-10-13,15,Extreme Fear,23.0,30.333333333333332,7.2341781380703285
2018-10-14,18,Extreme Fear,21.428571428571427,30.166666666666668,6.900655593423639
2018-10-15,20,Extreme Fear,20.571428571428573,30.033333333333335,6.604471789556599
2018-10-16,24,Extreme Fear,19.571428571428573,29.9,5.126959555693375
2018-10-17,23,Extreme Fear,18.857142857142858,29.833333333333332,3.976119189552186
2018-10-18,26,Fear,19.857142857142858,30.0,4.8107023544237775
2018-10-19,24,Extreme Fear,21.428571428571427,30.0,3.909694909544174
2018-10-20,21,Extreme Fear,22.285714285714285,29.9,2.7516228977514188
2018-10-21,21,Extreme Fear,22.714285714285715,29.566666666666666,2.1380899352997096
2018-10-22,27,Fear,23.714285714285715,29.3,2.2886885410856106
2018-10-23,24,Extreme Fear,23.714285714285715,28.833333333333332,2.2886885410856106
2018-10-24,23,Extreme Fear,23.714285714285715,28.166666666666668,2.2886885410856106
2018-10-25,25,Fear,23.571428571428573,27.766666666666666,2.149196970742552
2018-10-26,29,Fear,24.285714285714285,27.5,2.9840847683608533
2018-10-27,33,Fear,26.0,27.2,4.041451884327547
2018-10-28,35,Fear,28.0,26.966666666666665,4.582575694955987
2018-10-29,34,Fear,29.0,26.866666666666667,5.066228051190354
2018-10-30,31,Fear,30.0,26.766666666666666,4.582575694955987
2018-10-31,32,Fear,31.285714285714285,26.666666666666668,3.401680257083243
2018-11-01,29,Fear,31.857142857142858,26.533333333333335,2.3401261667251654
2018-11-02,36,Fear,32.857142857142854,26.533333333333335,2.410295378065756
2018-11-03,36,Fear,33.285714285714285,26.766666666666666,2.6903708365384453
2018-11-04,41,Fear,34.142857142857146,26.9,3.976119189552187
2018-11-05,42,Fear,35.285714285714285,27.166666666666668,4.956957592256554
2018-11-06,42,Fear,36.857142857142854,27.6,5.113008619478207
2018-11-07,48,Neutral,39.142857142857146,28.333333333333332,6.067085281214125
2018-11-08,51,Neutral,42.285714285714285,29.0,5.618845839799294
2018-11-09,47,Neutral,43.857142857142854,29.633333333333333,5.080307452263601
2018-11-10,52,Neutral,46.142857142857146,30.733333333333334,4.525062483125704
2018-11-11,54,Neutral,48.0,32.1,4.725815626252746
2018-11-12,52,Neutral,49.42857142857143,33.333333333333336,4.0766466144429225
2018-11-13,56,Greed,51.42857142857143,34.6,3.1547394428672413
2018-11-14,49,Neutral,51.57142857142857,35.56666666666667,2.9920529661726096
2018-11-15,28,Fear,48.285714285714285,35.7,9.428932172031104
2018-11-16,23,Extreme Fear,44.857142857142854,35.7,13.471309902017389
2018-11-17,24,Extreme Fear,40.857142857142854,35.63333333333333,15.060196672338812
2018-11-18,26,Fear,36.857142857142854,35.7,14.701797752072986
2018-11-19,28,Fear,33.42857142857143,35.93333333333333,13.314868166291225
2018-11-20,21,Extreme Fear,28.428571428571427,35.93333333333333,9.43145698990257
2018-11-21,15,Extreme Fear,23.571428571428573,35.53333333333333,4.577377082170746
2018-11-22,14,Extreme Fear,21.571428571428573,35.2,5.318431562567604
2018-11-23,12,Extreme Fear,20.0,34.833333333333336,6.350852961085961
2018-11-24,15,Extreme Fear,18.714285714285715,34.5,6.317021600783305
2018-11-25,9,Extreme Fear,16.285714285714285,33.833333333333336,6.317021600783304
2018-11-26,17,Extreme Fear,14.714285714285714,33.3,3.773340063934892
2018-11-27,11,Extreme Fear,13.285714285714286,32.5,2.751622897751342
2018-11-28,14,Extreme Fear,13.142857142857142,31.833333333333332,2.672612419124416
2018-11-29,18,Extreme Fear,13.714285714285714,31.4,3.251373336211869
2018-11-30,19,Extreme Fear,14.714285714285714,30.966666666666665,3.6839419880651634
2018-12-01,13,Extreme Fear,14.428571428571429,30.433333333333334,3.7352886036264836
2018-12-02,15,Extreme Fear,15.285714285714286,29.733333333333334,2.870208222080095
2018-12-03,17,Extreme Fear,15.285714285714286,29.1,2.870208222080095
2018-12-04,12,Extreme Fear,15.428571428571429,28.133333333333333,2.636736799982489
2018-12-05,19,Extreme Fear,16.142857142857142,27.366666666666667,2.853569193634193
2018-12-06,13,Extreme Fear,15.428571428571429,26.4,2.9358214555807995
2018-12-07,11,Extreme Fear,14.285714285714286,25.166666666666668,2.8702082220800924
2018-12-08,11,Extreme Fear,14.0,23.833333333333332,3.1091263510297535
2018-12-09,14,Extreme Fear,13.857142857142858,22.733333333333334,3.0783421635990043
2018-12-10,19,Extreme Fear,14.142857142857142,21.633333333333333,3.484660262185981
2018-12-11,15,Extreme Fear,14.571428571428571,20.333333333333332,3.3594217189443802
2018-12-12,14,Extreme Fear,13.857142857142858,19.066666666666666,2.734262327610758
2018-12-13,14,Extreme Fear,14.0,17.666666666666668,2.708012801545491
2018-12-14,10,Extreme Fear,13.857142857142858,16.366666666666667,2.9113897843111625
2018-12-15,11,Extreme Fear,13.857142857142858,15.8,2.9113897843111625
2018-12-16,13,Extreme Fear,13.714285714285714,15.466666666666667,2.927700218845757
2018-12-17,17,Extreme Fear,13.428571428571429,15.233333333333333,2.3704530408866007
2018-12-18,23,Extreme Fear,14.571428571428571,15.133333333333333,4.353433237386544
2018-12-19,21,Extreme Fear,15.571428571428571,14.9,4.961758520831961
2018-12-20,27,Fear,17.428571428571427,15.1,6.477065767180532
2018-12-21,35,Fear,21.0,15.766666666666667,8.326663997864594
2018-12-22,28,Fear,23.428571428571427,16.233333333333334,7.345228447936935
2018-12-23,31,Fear,26.0,16.866666666666667,6.137317546507415
2018-12-24,25,Fear,27.142857142857142,17.2,4.775931721614638
2018-12-25,33,Fear,28.571428571428573,18.0,4.825527358301417
2018-12-26,26,Fear,29.285714285714285,18.3,3.7733400639349237
2018-12-27,29,Fear,29.571428571428573,18.9,3.644957377763897
2018-12-28,21,Extreme Fear,27.571428571428573,19.133333333333333,3.9940431835900454
2018-12-29,24,Extreme Fear,27.0,19.333333333333332,4.2031734043063
2018-12-30,23,Extreme Fear,25.857142857142858,19.466666666666665,4.017817460121635
2018-12-31,26,Fear,26.0,19.9,4.00000000000014
2019-01-01,24,Extreme Fear,24.714285714285715,20.2,2.5634797778468386
2019-01-02,30,Fear,25.285714285714285,20.633333333333333,3.2513733362118975
2019-01-03,33,Fear,25.857142857142858,21.333333333333332,4.220133150686709
2019-01-04,48,Neutral,29.714285714285715,22.3,8.845230083954652
2019-01-05,36,Fear,31.428571428571427,23.066666666666666,8.715066319448303
2019-01-06,31,Fear,32.57142857142857,23.733333333333334,7.913219801006975
2019-01-07,39,Fear,34.42857142857143,24.666666666666668,7.634508123364307
2019-01-08,39,Fear,36.57142857142857,25.5,6.187545093630884
2019-01-09,42,Fear,38.285714285714285,26.266666666666666,5.70713838726817
2019-01-10,37,Fear,38.857142857142854,27.0,5.273473599964751
2019-01-11,19,Extreme Fear,34.714285714285715,27.166666666666668,7.718252948137282
2019-01-12,22,Extreme Fear,32.714285714285715,27.433333333333334,9.03169023889935
2019-01-13,21,Extreme Fear,31.285714285714285,27.8,10.078265156832785
2019-01-14,16,Extreme Fear,28.0,27.966666666666665,10.862780491200265
2019-01-15,27,Fear,26.285714285714285,28.433333333333334,9.724784242924343
2019-01-16,24,Extreme Fear,23.714285714285715,28.666666666666668,6.824326235712177
2019-01-17,28,Fear,22.428571428571427,28.833333333333332,4.276179870598899
2019-01-18,29,Fear,23.857142857142858,29.1,4.598136268408985
2019-01-19,31,Fear,25.142857142857142,29.233333333333334,5.209880722517372
2019-01-20,35,Fear,27.142857142857142,29.233333333333334,5.984105932344852
2019-01-21,30,Fear,29.142857142857142,29.3,3.4364987719370577
2019-01-22,27,Fear,29.142857142857142,29.166666666666668,3.4364987719370577
2019-01-23,33,Fear,30.428571428571427,29.433333333333334,2.8199966227607587
2019-01-24,37,Fear,31.714285714285715,29.566666666666666,3.4982989063395387
2019-01-25,35,Fear,32.57142857142857,29.866666666666667,3.4572215654166794
2019-01-26,41,Fear,34.0,30.266666666666666,4.582575694955977
2019-01-27,39,Fear,34.57142857142857,30.866666666666667,4.961758520831994
2019-01-28,35,Fear,35.285714285714285,31.233333333333334,4.53557367611087
2019-01-29,21,Extreme Fear,34.42857142857143,31.166666666666668,6.502746672423551
2019-01-30,22,Extreme Fear,32.857142857142854,31.033333333333335,8.050436249640452
2019-01-31,17,Extreme Fear,30.0,30.8,9.712534856222366
2019-02-01,23,Extreme Fear,28.285714285714285,30.566666666666666,9.741907508530499
2019-02-02,22,Extreme Fear,25.571428571428573,30.2,8.12110712602548
2019-02-03,19,Extreme Fear,22.714285714285715,29.233333333333334,5.794085654478136
2019-02-04,27,Fear,21.571428571428573,28.933333333333334,3.154739442867138
2019-02-05,21,Extreme Fear,21.571428571428573,28.6,3.154739442867138
2019-02-06,14,Extreme Fear,20.428571428571427,27.766666666666666,4.237025012008025
2019-02-07,18,Extreme Fear,20.571428571428573,27.066666666666666,4.117326918327183
2019-02-08,37,Fear,22.571428571428573,26.9,7.502380574571983
2019-02-09,42,Fear,25.428571428571427,27.066666666666666,10.4699115382628
2019-02-10,40,Fear,28.428571428571427,27.766666666666666,11.296860077873347
2019-02-11,46,Neutral,31.142857142857142,28.566666666666666,13.043881981329726
2019-02-12,38,Fear,33.57142857142857,29.133333333333333,12.407754871546352
2019-02-13,48,Neutral,38.42857142857143,30.2,9.863352081605717
2019-02-14,48,Neutral,42.714285714285715,30.9,4.644505202002713
2019-02-15,43,Fear,43.57142857142857,31.533333333333335,3.909694909544223
2019-02-16,43,Fear,43.714285714285715,32.03333333333333,3.8606685826115186
