date,symbol,win_rate,pnl_sum,pnl_mean,volume_tokens,fees_sum,trade_value_sum,trades
2023-12-29,SOL,16.666666666666664,-326.003607,-20.375225437500003,2790.6000000000004,75.767502,303070.031,16
2023-12-29,TIA,100.0,658.694688,131.7389376,4454.4,12.945416000000002,51781.67509999999,5
2023-12-30,BTC,100.0,260.616,37.23085714285714,1.18544,12.471373,49885.50528,7
2023-12-30,ETH,83.33333333333334,-179.044658,-25.577808285714287,65.72630000000001,37.805285,151221.14963,7
2023-12-31,BTC,,0.0,0.0,1.18302,12.626422,50505.69117,3
2023-12-31,ETH,,0.0,0.0,22.110300000000002,12.712791,50851.17693,5
2024-01-01,BTC,50.0,28.882840999999985,5.776568199999997,3.5378800000000004,38.107784,152431.1461,5
2024-01-01,ETH,0.0,-171.943134,-85.971567,22.1103,12.669772,50679.093629999996,2
2024-01-01,HPOS,,0.0,0.0,104108.0,2.522294,10089.181909,5
2024-01-01,LINK,0.0,-239.26538800000003,-34.18076971428572,4132.200000000001,15.494900000000001,61979.6198,7
2024-01-02,FXS,0.0,-64.437356,-4.6026682857142855,4459.2,10.241286,40965.172029999994,14
2024-01-02,HPOS,100.0,1036.7733369999999,129.596667125,104108.0,2.26308,9052.332943,8
2024-01-02,LINK,,0.0,0.0,1679.1,6.3973510000000005,25589.4114,4
2024-01-02,MATIC,100.0,48.144522,4.8144522,52456.00000000001,12.849732,51398.950324000005,10
2024-01-03,ETH,82.35294117647058,312.108057,11.559557666666665,135.26319999999998,75.05824899999999,300233.04519,27
2024-01-03,LINK,100.0,150.499455,37.62486375,1679.1,6.4349739999999995,25739.899499999996,4
2024-01-03,RUNE,100.0,181.44086900000002,16.494624454545455,3829.3999999999996,5.055963,20223.871609999995,11
2024-01-03,SOL,100.0,170.65632,85.32816,309.16,7.535387999999999,30141.5542,2
2024-01-04,BTC,100.0,285.107453,95.03581766666667,2.26186,25.17222,100688.88476,3
2024-01-05,BTC,44.44444444444444,-187.83465,-4.174103333333333,27.564239999999995,300.63523899999996,1202541.0338400002,45
2024-01-05,ETH,80.0,22.923066,0.849002444444445,269.00820000000004,150.24477500000003,600979.1452500001,27
2024-01-05,LINK,100.0,179.52736000000002,13.809796923076924,7030.400000000001,24.563747,98255.01629999999,13
2024-01-06,BTC,100.0,1.2217399999999998,0.30543499999999996,2.2765,24.997937999999998,99991.76454999999,4
2024-01-06,ETH,0.0,-148.551448,-21.221635428571428,44.5702,24.964345,99857.39011000001,7
2024-01-06,FXS,0.0,-306.228808,-23.556062153846156,4965.599999999999,9.987602,39950.43935999999,13
2024-01-07,BTC,56.52173913043478,11.403633,0.3167675833333331,13.357259999999998,147.488309,589953.2964199999,36
2024-01-07,CANTO,0.0,-188.45613000000003,-23.557016250000004,63370.0,5.027998999999999,20112.01176,8
2024-01-07,ETH,61.53846153846154,238.69446300000004,7.233165545454546,263.4936,147.900444,591601.8482,33
2024-01-07,FIL,0.0,-35.27859,-7.055718000000001,3315.0,4.951744000000001,19806.98541,5
2024-01-07,LINK,100.0,20.714045000000002,2.589255625,3694.6,12.507105000000001,50028.433099999995,8
2024-01-07,MATIC,0.0,-270.048869,-22.504072416666663,119953.4,24.945468,99781.895791,12
2024-01-07,NTRN,0.0,-300.935336,-13.08414504347826,61516.0,23.189242999999998,92757.0247,23
2024-01-07,RUNE,36.36363636363637,-65.612606,-3.2806303,12965.199999999999,15.582713,62330.88247999999,20
2024-01-08,AAVE,100.0,37.833558000000004,7.5667116000000005,507.72,12.515072,50060.2977,5
2024-01-08,BLUR,100.0,126.443496,21.073916,109362.0,12.532345,50129.38631,6
2024-01-08,BTC,60.0,579.798881,21.474032629629626,12.08722,137.60517399999998,550420.74015,27
2024-01-08,ETH,53.84615384615385,-233.01684200000005,-4.957805148936169,240.9746,137.698065,550792.33283,47
2024-01-08,NTRN,100.0,191.32579,17.393253636363635,18766.0,6.539321999999999,26157.3053,11
2024-01-08,TIA,0.0,-361.224752,-40.13608355555556,3574.8,12.417005,49668.0325,9
2024-01-09,ARB,100.0,143.94560199999998,8.996600125,55120.8,25.04939,100197.58868,16
2024-01-09,BTC,64.28571428571429,167.15414199999998,2.9848953928571427,23.91617,277.378917,1109515.7537099998,56
2024-01-09,ETH,19.565217391304348,-4241.544495,-34.484101585365856,486.7125999999999,188.30504,1120420.2453899998,123
2024-01-09,HPOS,100.0,193.780168,48.445042,50000.0,0.526554,4806.219832,4
2024-01-10,BTC,50.0,-24.17821,-6.0445525,1.7259099999999998,19.980488,79921.96276000001,4
2024-01-10,ETH,100.0,758.9792630000001,84.33102922222223,33.360600000000005,20.138891,80555.57948000001,9
2024-01-10,HPOS,100.0,222.188629,27.773578625,94234.0,1.0944319999999998,9777.671059999999,8
2024-01-10,SOL,100.0,75.97725,37.988625,515.1,12.522402,50089.61175,2
2024-01-11,BTC,0.0,-135.51408,-19.359154285714286,4.20671,48.535675999999995,195988.07615,7
2024-01-11,ETH,100.0,206.65882,51.664705,30.8446,19.93721,79748.84829999998,4
2024-01-11,SOL,0.0,-414.129774,-59.16139628571428,792.98,19.895149000000004,79580.61124,7
2024-01-12,BTC,0.0,-1790.004944,-1790.004944,1.07263,12.057165,48228.66269,1
2024-01-12,NTRN,,0.0,0.0,1538.0,-0.039988,1999.4,1
2024-01-15,BTC,100.0,807.668142,115.38116314285715,2.3612399999999996,25.205027,100820.12513999999,7
2024-01-15,ETH,100.0,152.85358,16.983731111111112,0.2513,0.151157,629.8461100000001,9
2024-01-15,NTRN,100.0,131.9604,131.9604,1538.0,0.53284,2131.3604,1
2024-01-16,BTC,33.33333333333333,-3198.1815779999997,-639.6363156,3.31444,24.121011,142810.64782,5
2024-01-16,TIA,,0.0,0.0,1068.0,4.9408959999999995,20587.0802,4
2024-01-17,BTC,20.0,-73.37635399999999,-1.6676444090909088,9.40941,86.49837099999999,399993.3807200001,44
2024-01-17,ETH,,0.0,0.0,39.4705,25.006795,100027.20723,13
2024-01-17,SOL,100.0,846.032043,30.215430107142858,4045.64,59.728460000000005,400914.42657,28
2024-01-18,BTC,88.88888888888889,197.756368,10.98646488888889,7.82419,74.426751,324706.87203,18
2024-01-18,ETH,0.0,-514.038413,-17.134613766666668,131.2075,74.45166899999998,324806.77485,30
2024-01-19,AAVE,,0.0,0.0,518.89,12.500758999999999,50003.05518,10
2024-01-19,BANANA,,0.0,0.0,22.7,0.062385,249.5411,1
2024-01-19,BTC,0.0,-454.204194,-20.645645181818182,9.58968,100.11691099999999,400467.68403,22
2024-01-19,ETC,,0.0,0.0,16.13,0.099989,399.95948,1
2024-01-19,ETH,62.5,159.300804,4.084636,161.1116,100.41227699999999,401710.26793,39
2024-01-19,GAS,,0.0,0.0,62.2,0.100017,400.07040000000006,1
2024-01-19,HPOS,,0.0,0.0,41590.0,0.6210159999999999,2484.070494,2
2024-01-19,LOOM,,0.0,0.0,7611.0,0.187582,750.33404,3
2024-01-19,MEME,,0.0,0.0,61886.0,0.374704,1498.8170340000001,1
2024-01-19,NTRN,100.0,23.5047,7.8349,3334.0,0.465968,4024.3046999999997,3
2024-01-19,PEOPLE,,0.0,0.0,15711.0,0.124981,499.92402000000004,1
2024-01-19,RLB,,0.0,0.0,7952.0,0.248844,995.3820700000001,2
2024-01-19,SHIA,,0.0,0.0,12734.0,0.125686,502.748877,2
2024-01-19,SUSHI,,0.0,0.0,1905.1,0.49991,1999.64101,2
2024-01-19,UNI,,0.0,0.0,316.6,0.500133,2000.5320800000002,1
2024-01-19,USTC,,0.0,0.0,18537.0,0.124999,499.99850100000003,1
2024-01-20,BANANA,0.0,-45.601200000000006,-22.800600000000003,22.7,0.073785,295.14230000000003,2
2024-01-20,BTC,0.0,-115.637794,-6.424321888888889,3.6064100000000003,37.526262,150105.08324,18
2024-01-20,ETH,100.0,122.360044,13.595560444444445,60.584300000000006,37.534246,150137.00427,9
2024-01-20,HPOS,100.0,430.079916,61.43998800000001,130006.0,1.930978,7723.919418,7
2024-01-21,BTC,0.0,-99.59926700000001,-19.9198534,1.20191,12.528807,50116.04295,5
2024-01-21,CANTO,0.0,-0.042,-0.021,70.0,0.004862,20.269199999999998,2
2024-01-21,ETH,100.0,406.94402,67.82400333333334,20.3339,12.602506,50410.03751,6
2024-01-21,RLB,100.0,75.947736,37.973868,7952.0,0.229856,919.42796,2
2024-01-21,RUNE,0.0,-0.6219,-0.041460000000000004,1680.0,0.05527600000000002,7196.418000000001,15
2024-01-21,SUSHI,0.0,-219.618078,-73.206026,1905.1,0.5548120000000001,2219.24914,3
2024-01-21,UNI,100.0,45.71704,45.71704,316.6,0.511562,2046.24912,1
2024-01-22,AAVE,,0.0,0.0,263.16,-0.500004,25000.199999999997,8
2024-01-22,BTC,,0.0,0.0,1.81726,18.747322,74989.29889,7
2024-01-22,ETH,,0.0,0.0,31.255599999999998,18.728454,76176.12800000001,5
2024-01-22,NTRN,,0.0,0.0,1818.0,-0.039996000000000004,1999.8000000000002,2
2024-01-22,ONDO,64.28571428571429,941.5769779999999,39.23237408333333,141418.0,2.5656489999999996,40581.00841000001,24
2024-01-22,RUNE,100.0,225.33643,45.067286,1500.0,1.4891619999999999,6204.8635699999995,5
2024-01-23,AAVE,0.0,-2423.11809,-100.96325374999999,1488.42,15.522625,131551.10194,24
2024-01-23,BTC,30.76923076923077,2724.6584780000003,100.91327696296297,12.995,128.671728,514686.95496,27
2024-01-23,ETC,100.0,38.32488,38.32488,16.13,0.090408,361.6346,1
2024-01-23,ETH,21.052631578947366,-3802.0219429999997,-158.41758095833333,188.10180000000003,92.098456,422393.96898,24
2024-01-23,GAS,100.0,60.6139,60.6139,62.2,0.084864,339.4565,1
2024-01-23,HPOS,,0.0,0.0,47191.0,0.628574,2514.2984859999997,2
2024-01-23,MEME,100.0,161.175504,80.587752,61886.0,0.33441,1337.6415299999999,2
2024-01-23,NTRN,100.0,163.804512,40.951128,5818.0,1.000899,6163.6024,4
2024-01-23,USTC,100.0,73.721649,73.721649,18537.0,0.106569,426.27685199999996,1
2024-01-24,BTC,62.5,-33.01740200000002,-2.539800153846154,3.7532999999999994,37.491697,149966.81166,13
2024-01-24,ETH,0.0,-141.740033,-10.12428807142857,67.03919999999998,37.465435,149861.76587999996,14
2024-01-25,AAVE,0.0,-3093.629385,-515.6048975,756.8299999999999,16.641532,66566.13906,6
2024-01-25,HPOS,,0.0,0.0,55267.0,0.629351,2517.411116,3
2024-01-25,ONDO,100.0,90.2,45.1,40000.0,-0.185116,9255.8,2
2024-01-28,BANANA,,0.0,0.0,17.400000000000002,0.062243,248.97460000000004,2
2024-01-28,BTC,100.0,54.032264000000005,2.078164,4.763719999999999,49.984622,199938.54095999998,26
2024-01-28,CYBER,,0.0,0.0,71.0,0.125022,500.0885,1
2024-01-28,ETH,100.0,27.875061000000002,0.961209,88.3684,50.00240600000001,200009.67425999997,29
2024-01-28,HPOS,100.0,129.37113399999998,21.56185566666667,102458.0,1.290242,5160.9810560000005,6
2024-01-28,IMX,,0.0,0.0,520.8,0.250153,1000.61304,1
2024-01-28,SHIA,100.0,273.568643,91.18954766666667,12734.0,0.19407400000000002,776.306963,3
2024-01-28,SUSHI,,0.0,0.0,2283.7,0.624991,2499.9663899999996,1
2024-01-28,TIA,0.0,-2478.06972,-225.27906545454545,1068.0,-0.36217600000000005,18109.008,11
2024-01-28,UNIBOT,,0.0,0.0,20.455000000000002,0.251027,1004.1133400000001,2
2024-01-28,kSHIB,,0.0,0.0,111037.0,0.250027,1000.1102589999999,1
2024-01-29,BTC,0.0,-116.787064,-10.617005818181818,2.3234399999999997,25.02844,100113.78396999999,11
2024-01-29,ETH,100.0,78.801855,7.8801855000000005,43.417,25.026494999999997,100105.99326000002,10
2024-01-29,ONDO,100.0,1.71544,0.85772,8368.0,0.227798,2068.86248,2
2024-01-30,ARK,,0.0,0.0,266.0,0.062571,250.28472,1
2024-01-30,BTC,66.77740863787376,-530.033428,-0.9464882642857142,74.94553,799.897293,3253590.22489,560
2024-01-30,ETC,,0.0,0.0,19.4,0.125008,500.0349999999999,1
2024-01-30,ETH,22.06896551724138,-432.09284,-1.3673824050632912,1349.386,786.385035,3199540.61559,316
2024-01-30,HPOS,,0.0,0.0,19340.0,0.253498,1013.9962,2
2024-01-30,MEME,,0.0,0.0,21280.0,0.125041,500.16512,1
2024-01-30,SOL,0.0,-298.4393,-74.609825,481.82,12.428618,49714.4767,4
2024-01-30,UNIBOT,100.0,325.055769,162.5278845,20.455000000000002,0.33228599999999997,1329.1508090000002,2
2024-01-31,GMT,,0.0,0.0,1966.0,0.125013,500.05210000000005,1
2024-01-31,HPOS,,0.0,0.0,22677.0,0.252039,1008.1627599999999,4
2024-01-31,USTC,,0.0,0.0,20343.0,0.124992,499.969911,1
2024-02-01,BTC,100.0,100.92783,10.092783,3.4834000000000005,23.973891,149895.44024,10
2024-02-01,ETH,20.0,-49.21626600000001,-2.7342370000000003,96.35579999999999,41.963602,221854.39502,18
2024-02-02,BTC,0.0,-139.78170899999998,-6.6562718571428565,4.6519200000000005,50.032512,200130.08464,21
2024-02-02,ETH,100.0,90.45505,5.653440625,86.9313,23.022636,200090.70018999997,16
2024-02-02,HPOS,100.0,448.16124499999995,74.69354083333333,51541.0,0.607576,2970.3234039999998,6
2024-02-03,BANANA,0.0,-35.883988,-11.961329333333333,17.4,0.071213,284.8585,3
2024-02-03,BTC,69.23076923076923,69.13251699999999,2.304417233333333,5.9111400000000005,63.046134,254814.88791,30
2024-02-03,ETH,11.11111111111111,243.56187600000004,11.070994363636363,108.4119,49.061296999999996,250245.28736000002,22
2024-02-03,HPOS,,0.0,0.0,10204.0,-0.009999,499.99600000000004,1
2024-02-04,ARB,100.0,48.586392,6.940913142857143,28464.800000000003,12.514407,50057.64511,7
2024-02-04,BTC,16.666666666666664,-50.32613100000003,-2.648743736842106,4.683559999999999,36.502289000000005,200009.27431,19
2024-02-04,ENS,0.0,-7.121359999999999,-1.7803399999999998,1095.1999999999998,5.003645,20014.589359999998,4
2024-02-04,ETH,52.94117647058824,31.243524999999984,1.0078556451612901,130.6802,75.01017999999999,300040.7831100001,31
2024-02-04,HPOS,,0.0,0.0,10638.0,-0.009996999999999999,499.986,6
2024-02-05,ALT,,0.0,0.0,16041.0,-0.099996,4999.9797,5
2024-02-05,BTC,59.34959349593496,475.75054,1.5346791612903226,52.86185,256.015833,2248096.68083,310
2024-02-05,ETH,15.337423312883436,-814.201517,-2.8075914379310345,976.4859000000001,314.18535,2240476.20192,290
2024-02-06,BTC,54.83870967741935,294.3227949999999,1.2741246536796536,47.87868999999999,292.404215,2052947.1622499998,231
2024-02-06,DYM,100.0,241.24212,48.248424,660.4000000000001,0.39968800000000004,3758.7346399999997,5
2024-02-06,ETH,11.965811965811966,-227.32434500000002,-0.9240827032520323,710.3231000000001,150.80483900000002,1650206.5858900002,246
2024-02-06,HPOS,,0.0,0.0,11364.0,-0.009997,500.01599999999996,9
2024-02-06,kPEPE,,0.0,0.0,55426426.0,11.825697,50002.799366,8
2024-02-07,DYM,,0.0,0.0,406.5,-0.049997,2499.975,5
2024-02-07,HPOS,,0.0,0.0,12195.0,-0.009998,499.995,5
2024-02-08,ALT,100.0,230.6728,115.3364,16041.0,1.307662,5230.652499999999,2
2024-02-08,DYM,100.0,131.82795,65.913975,791.1,0.542038,4868.04705,2
2024-02-08,TIA,,0.0,0.0,487.8,-0.199998,9999.9,4
2024-02-08,ZRO,,0.0,0.0,95.2,-0.009996,499.8,1
2024-02-08,kPEPE,100.0,408.255274,408.255274,5592538.0,1.363181,5452.72455,1
2024-02-11,BTC,100.0,1.832736,0.152728,2.0824299999999996,11.585458,100341.7399,12
2024-02-11,ETH,,0.0,0.0,39.8866,10.417034000000001,100158.86678000001,12
2024-02-11,HPOS,,0.0,0.0,25508.0,0.237755,951.031189,7
2024-02-11,IMX,100.0,420.64044,210.32022,520.8,0.355313,1421.2534799999999,2
2024-02-11,TIA,100.0,560.97,560.97,487.8,2.359732,9438.93,1
2024-02-12,BTC,0.0,-3522.5333690000007,-391.3925965555556,2.07279,12.349895,103399.71224000001,9
2024-02-12,ETH,100.0,4062.8711559999997,1015.7177889999999,39.8866,12.555425999999999,104221.71355,4
2024-02-12,TIA,100.0,373.544,124.51466666666666,975.5999999999999,2.20659,19626.256,3
2024-02-13,BTC,,0.0,0.0,1.00669,12.499793,49999.19881000001,12
2024-02-13,CAKE,,0.0,0.0,196.2,0.125077,500.31714999999997,4
2024-02-13,ETH,,0.0,0.0,18.8786,-0.999998,49999.9721,3
2024-02-13,HPOS,100.0,750.740554,41.70780855555555,79433.0,0.5104339999999999,4201.707238999999,18
2024-02-14,BLUR,100.0,267.81136000000004,44.635226666666675,20000.0,1.255931,13551.81136,6
2024-02-14,MINA,100.0,198.7045,24.8380625,7742.0,0.212177,12246.5605,8
2024-02-14,NTRN,100.0,1265.008489,30.119249738095238,53780.0,4.391788,77808.39510000001,42
2024-02-14,RUNE,95.45454545454545,1069.52572,42.7810288,14430.0,1.203876,78793.61628,25
2024-02-14,ZETA,100.0,954.2813199999999,95.428132,20213.800000000003,3.474012,45958.00220000001,10
2024-02-15,BTC,0.0,-2467.497859,-822.4992863333333,1.0066899999999999,13.116667,52466.66942,3
2024-02-15,ETH,100.0,2722.2941200000005,453.71568666666667,18.8786,13.180565,52722.26622,6
2024-02-15,MANTA,100.0,179.92768999999998,35.985538,3064.7999999999997,1.02406,9522.309669999999,5
2024-02-15,RNDR,100.0,334.025,11.929464285714287,7987.000000000001,-0.8486479999999998,42433.028999999995,28
2024-02-15,SUSHI,100.0,301.67677,301.67677,2283.7,0.70041,2801.6431599999996,1
2024-02-15,USTC,100.0,259.617366,259.617366,20343.0,0.189896,759.587277,1
2024-02-15,ZETA,100.0,728.7513700000001,16.562531136363635,21070.199999999997,2.6990909999999997,56695.971710000005,44
2024-02-16,ALT,100.0,231.34097,23.134097,80000.0,0.46275199999999994,34056.14097,10
2024-02-16,BTC,100.0,147.01004999999998,21.001435714285712,1.9217,24.96312,99852.49285,7
2024-02-16,ETH,0.0,-19.961463,-1.8146784545454544,35.9666,24.996416,99985.68771999999,11
2024-02-16,HPOS,,0.0,0.0,17241.0,-0.014999,749.9834999999999,2
2024-02-16,WLD,100.0,1952.49839,24.715169493670885,50574.19999999999,3.3864639999999993,206013.81880000004,79
2024-02-16,ZETA,100.0,341.97181,26.305523846153847,15000.0,3.2659100000000008,36982.471809999995,13
2024-02-16,kBONK,100.0,2863.273634,57.26547268,12278042.0,-3.564215,178714.577668,50
2024-02-17,DYM,0.0,-268.72002,-268.72002,384.6,0.692155,2768.62002,1
2024-02-17,ETH,100.0,401.300875,21.121098684210526,36.56499999999999,25.101181,100404.75426999999,19
2024-02-17,HPOS,,0.0,0.0,18405.0,-0.014999,750.0037500000001,2
2024-02-17,INJ,100.0,325.44,162.72,960.0,-0.711647,35582.4,2
2024-02-17,NTRN,100.0,127.0906,10.590883333333332,20000.0,2.1127979999999997,35331.090599999996,12
2024-02-17,ONDO,100.0,85.32157000000001,6.563197692307693,80150.0,0.293199,19504.838770000002,13
2024-02-17,RNDR,100.0,249.515468,24.951546800000003,6499.999999999999,2.6428549999999995,33136.907719999996,10
2024-02-17,WLD,100.0,976.7437500000001,51.407565789473686,16785.0,5.806234000000001,80330.18175,19
2024-02-18,ALT,100.0,1499.1999999999998,23.064615384615383,160000.0,-1.421511,71076.8,65
2024-02-18,ARB,,0.0,0.0,12383.9,6.251392,25005.57088,3
2024-02-18,STG,100.0,6.52026,3.26013,1626.0,-0.022567999999999998,1128.4602599999998,2
2024-02-18,ZEN,0.0,-1492.4,-87.78823529411765,2800.0,-0.643878,32194.399999999998,17
2024-02-18,ZETA,100.0,138.86457000000001,12.624051818181819,6757.4,-0.34132100000000004,17066.151569999998,11
2024-02-19,ARB,33.33333333333333,-8.05898,-2.6863266666666665,12383.9,6.249377,24997.511899999998,3
2024-02-19,BTC,66.66666666666666,-0.010709999999999999,-0.001785,0.0012600000000000003,0.015731000000000002,65.56893,6
2024-02-19,HPOS,100.0,210.315294,52.5788235,35646.0,0.427573,1710.2989739999998,4
2024-02-19,MAVIA,100.0,1750.02984,159.09362181818184,3200.0,-0.389669,25593.229170000002,11
2024-02-19,ONDO,100.0,221.47127,8.20263962962963,186000.0,5.7562310000000005,59475.22873,27
2024-02-19,PIXEL,100.0,436.6651,24.259172222222222,46740.0,-0.6071899999999999,30359.6389,18
2024-02-19,WLD,100.0,2043.1226530000001,55.21953116216216,18086.2,-2.4949920000000003,124750.62561999999,37
2024-02-20,ALT,100.0,67.58112,33.79056,9696.0,0.485618,4494.5808,2
2024-02-20,INJ,100.0,2687.2583000000004,111.96909583333333,2880.0,2.42422,99744.74169999998,24
2024-02-20,MATIC,,0.0,0.0,9999.6,2.501399,10005.59976,1
2024-02-20,STG,100.0,173.0235,34.6047,14820.0,-0.191996,9599.8773,5
2024-02-21,ALT,100.0,1614.43267,161.443267,160000.0,-1.572219,78611.2,10
2024-02-21,FET,82.35294117647058,65.17589999999998,1.7151552631578948,94000.0,17.396356,99210.37190000001,38
2024-02-21,ILV,100.0,192.83950000000002,32.139916666666664,119.54,1.114387,11063.8071,6
2024-02-21,MATIC,,0.0,0.0,5421.4,1.25016,5000.641396,2
2024-02-21,MAVIA,100.0,51.5264,10.30528,1062.4,0.9270619999999999,8366.9312,5
2024-02-21,RNDR,100.0,2741.33788,171.3336175,12600.0,0.001371000000000011,79261.552,16
2024-02-22,BTC,0.0,-0.00378,-0.000945,0.00084,0.010407000000000001,43.380539999999996,4
2024-02-22,CAKE,100.0,268.68335,29.853705555555557,5997.400000000001,-0.34208700000000003,17104.584629999998,9
2024-02-22,RNDR,100.0,2696.4014999999995,192.60010714285713,15900.0,-2.1936899999999997,109684.825,14
2024-02-22,STRK,0.0,-1608.81,-100.550625,42000.0,8.993184999999999,79854.85870000001,16
2024-02-22,ZETA,100.0,1149.87315,8.711160227272726,37569.99999999999,-1.730191,93979.72894999999,132
2024-02-25,PIXEL,0.0,-30.7705,-6.1541,7900.0,-0.08960000000000001,4480.1295,5
2024-02-26,BLUR,100.0,494.82945,54.98105,38878.0,1.117615,29427.83705,9
2024-02-26,HPOS,,0.0,0.0,20751.0,-0.029997,1499.9481999999998,3
2024-02-26,RNDR,100.0,3922.01785,140.07206607142857,20999.999999999996,-1.205342,162259.37267999994,28
2024-02-27,ALT,0.0,-1087.89079,-47.299599565217385,61066.0,-0.6555840000000001,32779.923469999994,23
2024-02-27,ILV,100.0,985.2384430000001,61.577402687500005,477.08,-1.275101,63755.306,16
2024-02-27,MEME,100.0,234.67584,234.67584,21280.0,0.18371,734.84096,1
2024-02-27,RUNE,100.0,329.77216,47.11030857142857,3188.4000000000005,0.668469,19450.7426,7
2024-02-27,STX,100.0,247.38294000000002,41.23049,10243.6,-0.6281049999999999,31405.341060000002,6
2024-02-27,WLD,100.0,167.39999999999998,16.74,10799.999999999998,-1.5769039999999999,78845.4,10
2024-02-27,ZRO,100.0,341.70529999999997,56.95088333333334,95.2,0.210374,841.5052999999999,6
2024-02-28,ACE,,0.0,0.0,2738.09,-0.592194,29609.705260000002,1
2024-02-28,INJ,100.0,877.3503000000001,38.145665217391304,1411.9999999999998,-1.226835,61342.3893,23
2024-02-28,RNDR,100.0,2060.963104,228.99590044444443,12000.0,-1.9292479999999999,96462.6,9
2024-02-28,STX,100.0,79.95111,15.990222,2199.2,0.754637,6954.84985,5
2024-02-28,kBONK,100.0,3679.3316090000003,75.08840018367347,12698536.0,-2.914512,211005.273924,49
2024-02-29,ACE,100.0,2641.847709999999,125.80227190476191,2738.0899999999997,-0.645021,32251.552969999997,21
2024-02-29,DOGE,100.0,477.6072,238.8036,341148.0,-0.804972,40248.64104,2
2024-02-29,MATIC,100.0,820.24946,410.12473,15421.0,3.956606,15826.42456,2
2024-02-29,ONDO,100.0,1907.6476449999998,38.93158459183673,291968.0,-2.547092,127355.94443,49
2024-02-29,PENDLE,100.0,847.4399999999999,40.354285714285716,17600.0,-1.0629060000000001,53145.84,21
2024-02-29,kBONK,100.0,1318.879712,45.47861075862069,3220022.0,1.3569060000000002,67829.403948,29
2024-02-29,kPEPE,,0.0,0.0,2614151.0,1.874997,7499.999219,4
